index,CID,SMILES
15308,ED_-GRI-5b13fbe2-29,NCCOCCOCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15309,ED_-GRI-5b13fbe2-30,O=C(Nc1cncc2ccccc12)[C@]1(OCCNCCO)CCOc2ccc(Cl)cc21
15310,ED_-GRI-5b13fbe2-31,O=C1CN(CCO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1
15311,ED_-GRI-5b13fbe2-32,O=C(Nc1cncc2ccccc12)[C@]1(OCc2cn(C3CNC3)nn2)CCOc2ccc(Cl)cc21
15312,ED_-GRI-5b13fbe2-33,CN(C)CCNCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15313,ED_-GRI-5b13fbe2-34,CN(CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)CC(F)(F)C(N)=O
15314,ED_-GRI-5b13fbe2-35,Nc1c(C2=CCNCC2)cnn1CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15315,ED_-GRI-5b13fbe2-36,NC(CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CC2)nn1
15316,ED_-GRI-5b13fbe2-37,O=C(Nc1cncc2ccccc12)[C@]1(OCc2cn(C[C@@H]3CCCN3)nn2)CCOc2ccc(Cl)cc21
15317,ED_-GRI-5b13fbe2-38,NCc1cnn2c1CN(CCCO[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2
15318,ED_-GRI-5b13fbe2-39,O=C1NC[C@H](CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1
15319,ED_-GRI-5b13fbe2-40,NC[C@H](F)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15320,ED_-GRI-5b13fbe2-41,NC[C@@H](F)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15321,ED_-GRI-5b13fbe2-42,N[C@@H](CF)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15322,ED_-GRI-5b13fbe2-43,N[C@H](CF)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15323,ED_-GRI-5b13fbe2-44,Cc1c(CN)nnn1CC(F)(F)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15324,ED_-GRI-5b13fbe2-45,NC(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Cc1cn(CC2CC2)nn1
15325,ED_-GRI-5b13fbe2-46,O=C(O)C1CCN(CCO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C(=O)C1
15326,ED_-GRI-5b13fbe2-47,O=C(O)C(F)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15327,ED_-GRI-5b13fbe2-48,CC(O)CNCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15328,ED_-GRI-5b13fbe2-49,NCC(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CC2)nn1
15329,ED_-GRI-5b13fbe2-50,N#CC1(C(=O)O)CC1CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15330,ED_-GRI-5b13fbe2-51,O=C(Nc1cncc2ccccc12)[C@]1(OCC2(COC3CNC3)COC2)CCOc2ccc(Cl)cc21
15331,ED_-GRI-5b13fbe2-52,CC(N)(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CC2)nn1
15332,ED_-GRI-5b13fbe2-53,O=C(Nc1cncc2ccccc12)[C@]1(OCc2cn[nH]c2)CCOc2ccc(Cl)cc21
15333,ED_-GRI-5b13fbe2-54,NCc1nnn(CCCO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1C(F)F
15334,ED_-GRI-5b13fbe2-55,O=C(Nc1cncc2ccccc12)[C@]1(OCC2(F)CNCC2CO)CCOc2ccc(Cl)cc21
15335,ED_-GRI-5b13fbe2-56,O=C(Nc1cncc2ccccc12)[C@]1(OCCc2nnn[nH]2)CCOc2ccc(Cl)cc21
15336,ED_-GRI-5b13fbe2-57,O=C(Nc1cncc2ccccc12)[C@]1(OCc2ccn[nH]2)CCOc2ccc(Cl)cc21
15337,ED_-GRI-5b13fbe2-58,O=C(Nc1cncc2ccccc12)[C@]1(OCCn2cc(C3CCCN3)nn2)CCOc2ccc(Cl)cc21
15338,ED_-GRI-5b13fbe2-59,O=C(Nc1cncc2ccccc12)[C@]1(OCCNCCCO)CCOc2ccc(Cl)cc21
15339,ED_-GRI-5b13fbe2-60,NC1CCc2nn(CCO[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc2C1
15340,ED_-GRI-5b13fbe2-61,O=C(Nc1cncc2ccccc12)[C@]1(OCc2cn(C3CCNC3)nn2)CCOc2ccc(Cl)cc21
15341,ED_-GRI-5b13fbe2-62,O=C(Nc1cncc2ccccc12)[C@]1(OCCOCCOC2CNC2)CCOc2ccc(Cl)cc21
15342,ED_-GRI-5b13fbe2-63,Cc1c(CN)nnn1CCCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15343,ED_-GRI-5b13fbe2-64,N[C@@H]1CC[C@H](n2cc(CO[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nn2)C1
15344,ED_-GRI-5b13fbe2-65,O=C(Nc1cncc2ccccc12)[C@]1(OCCOCCN2CCNCC2)CCOc2ccc(Cl)cc21
15345,ED_-GRI-5b13fbe2-66,CN1CCOC(c2ncc(CO[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2)C1
15346,ED_-GRI-5b13fbe2-67,CN1CCc2nnc(NCCO[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc2C1
15347,ED_-GRI-5b13fbe2-68,C[C@H](N)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15348,ED_-GRI-5b13fbe2-69,NC1CC1CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15349,ED_-GRI-5b13fbe2-70,N[C@@H]1C[C@@H]1CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15350,ED_-GRI-5b13fbe2-71,N[C@@H]1C[C@H]1CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15351,ED_-GRI-5b13fbe2-72,O=C(Nc1cncc2ccccc12)[C@]1(OCCO)CCOc2ccc(Cl)cc21
15352,ED_-GRI-5b13fbe2-73,O=C(Nc1cncc2ccccc12)[C@]1(OCC2(c3nnn[nH]3)CC2)CCOc2ccc(Cl)cc21
15353,ED_-GRI-5b13fbe2-74,CN1CCOC(c2nccc(CO[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)n2)C1
15354,ED_-GRI-5b13fbe2-75,O=C(Nc1cncc2ccccc12)[C@]1(OCCOCCn2cc(NC3CC3)cn2)CCOc2ccc(Cl)cc21
15355,EDG-MED-4c68219f-1,CC(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)CN1OCC(N)C1=O
15356,EDG-MED-4c68219f-2,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nnn[nH]1
15357,EDG-MED-4c68219f-3,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(NC2COC2)C1
15358,EDG-MED-4c68219f-4,O=C(Nc1cncc2ccccc12)[C@]1(OCc2cn(CCN3CCOCC3)nn2)CCOc2ccc(Cl)cc21
15359,EDG-MED-4c68219f-5,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CC2(COC2)C1
15360,EDG-MED-4c68219f-6,NC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15361,EDG-MED-4c68219f-7,CN(C)CCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15362,EDG-MED-4c68219f-8,O=C(Nc1cncc2ccccc12)[C@]1(OCc2nnn[nH]2)CCOc2ccc(Cl)cc21
15363,EDG-MED-4c68219f-9,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ccnn1C1CNC1
15364,EDG-MED-4c68219f-10,NCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15365,EDG-MED-4c68219f-11,O=C(O)CCCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15366,EDG-MED-4c68219f-12,O=C(O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15367,EDG-MED-4c68219f-13,CN(C)CCCNC(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15368,EDG-MED-4c68219f-14,O=C(Nc1cncc2ccccc12)[C@]1(O[C@@H]2CN[C@H](CO)C2)CCOc2ccc(Cl)cc21
15369,EDG-MED-4c68219f-15,O=C(Nc1cncc2ccccc12)[C@]1(OCc2cc[nH]n2)CCOc2ccc(Cl)cc21
15370,EDG-MED-4c68219f-16,CNCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15371,EDG-MED-4c68219f-17,O=C(Nc1cncc2ccccc12)[C@]1(OCc2ncc[nH]2)CCOc2ccc(Cl)cc21
15372,EDG-MED-4c68219f-18,O=C(O)C1CCN(C(=O)CO[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15373,EDG-MED-90036822-1,NC(=O)CNCC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15374,EDG-MED-90036822-2,NCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15375,EDG-MED-90036822-3,NC[C@@H](F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15376,EDG-MED-90036822-4,NC[C@H](F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15377,EDG-MED-90036822-5,N[C@H](CF)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15378,EDG-MED-90036822-6,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CNC2)nn1
15379,EDG-MED-90036822-7,NCCCN1CC(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
15380,EDG-MED-90036822-8,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)c1cn[nH]c1
15381,EDG-MED-90036822-9,CNCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15382,EDG-MED-90036822-10,C[C@H](N)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15383,EDG-MED-90036822-11,C[C@@H](N)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15384,EDG-MED-90036822-12,NC(=O)C1CCN1C/C=C/C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15385,EDG-MED-90036822-13,O=C(CO)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15386,EDG-MED-90036822-14,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)CCN1CCOCC1
15387,EDG-MED-90036822-15,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)CO
15388,EDG-MED-90036822-16,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H](O)CF
15389,EDG-MED-90036822-17,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)CF
15390,EDG-MED-90036822-18,O=C(Cn1ccnc1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15391,EDG-MED-90036822-19,Cn1ccnc1C(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15392,EDG-MED-90036822-20,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)c1cnc[nH]1
15393,EDG-MED-90036822-21,CN(C)CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15394,EDG-MED-90036822-22,CC(CN)(CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)OCCO
15395,EDG-MED-90036822-23,CC(N)CCc1[nH]nnc1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15396,EDG-MED-90036822-24,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(F)COC1
15397,EDG-MED-90036822-25,Cn1cnc(C(F)C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1
15398,EDG-MED-90036822-26,Cn1cncc1C(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15399,EDG-MED-90036822-27,NCC(OCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)F
15400,EDG-MED-90036822-28,C[C@H](O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15401,EDG-MED-90036822-29,C[C@@H](O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15402,EDG-MED-90036822-30,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CNC1COC1
15403,EDG-MED-90036822-31,O=C(Cc1ncc[nH]1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15404,EDG-MED-90036822-32,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]cc1F
15405,EDG-MED-90036822-33,COC(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15406,EDG-MED-90036822-34,COCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15407,EDG-MED-90036822-35,N[C@H]1C[C@@H](C(F)C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15408,EDG-MED-90036822-36,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)n1ccnc1
15409,EDG-MED-90036822-37,CC(O)C(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15410,EDG-MED-90036822-38,CC(O)CNCC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15411,EDG-MED-90036822-39,CC(CO)NCC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15412,EDG-MED-90036822-40,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CN1CC(O)C1
15413,EDG-MED-90036822-41,Cn1ccnc1CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15414,EDG-MED-90036822-42,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CC(N2CC(O)C2)C1
15415,EDG-MED-90036822-43,Cc1cncn1CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15416,EDG-MED-90036822-44,O=C(CCF)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15417,EDG-MED-90036822-45,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)c1ncc[nH]1
15418,EDG-MED-90036822-46,COCCNCC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15419,EDG-MED-90036822-47,C[C@@H](C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(C)C
15420,EDG-MED-90036822-48,C[C@H](C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(C)C
15421,EDG-MED-90036822-49,O=C(Cc1cnc[nH]1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15422,EDG-MED-90036822-50,O=C(Cc1c[nH]cn1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15423,EDG-MED-90036822-51,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)CCF
15424,EDG-MED-90036822-52,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CNCCCO
15425,EDG-MED-90036822-53,CCn1cnc(C(F)C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1
15426,EDG-MED-90036822-54,O=C(CCn1ccnc1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15427,EDG-MED-90036822-55,NC1CN(c2ccc(C(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2)C1
15428,EDG-MED-90036822-56,N#CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15429,EDG-MED-90036822-57,NC(CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)F
15430,EDG-MED-90036822-58,NC(CF)CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15431,EDG-MED-90036822-59,N[C@H](CF)CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15432,EDG-MED-90036822-60,CC(C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)n1ccnc1
15433,EDG-MED-90036822-61,O=C(CN1CCC1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15434,EDG-MED-90036822-62,CN(C)CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15435,EDG-MED-90036822-63,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)F
15436,EDG-MED-90036822-64,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CN(CC(F)F)C1
15437,EDG-MED-90036822-65,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CN(CCF)C1
15438,EDG-MED-90036822-66,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn[nH]c1F
15439,EDG-MED-90036822-67,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)c1cnc[nH]1
15440,EDG-MED-90036822-68,CN(CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CC1
15441,EDG-MED-90036822-69,NC[C@@]1(F)CC[C@H](C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15442,EDG-MED-90036822-70,NC[C@@]1(F)CC[C@@H](C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15443,EDG-MED-90036822-71,O=C1NCCN1CC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15444,EDG-MED-90036822-72,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(F)n[nH]1
15445,EDG-MED-90036822-73,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1C2CCCN21
15446,EDG-MED-90036822-74,CN1CC(F)CC1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15447,EDG-MED-90036822-75,CN1C[C@H](F)C[C@H]1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15448,EDG-MED-90036822-76,O=C(Nc1cncc2ccccc12)[C@]1(NC(=O)[C@H]2C[C@@](F)(CO)C2)CCOc2ccc(Cl)cc21
15449,EDG-MED-90036822-77,O=C(Nc1cncc2ccccc12)[C@]1(NC(=O)[C@H]2C[C@](F)(CO)C2)CCOc2ccc(Cl)cc21
15450,EDG-MED-90036822-78,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C(O)C1CC1
15451,EDG-MED-90036822-79,Cc1[nH]nc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1F
15452,EDG-MED-90036822-80,CC(C#N)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15453,EDG-MED-90036822-81,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)CC1CNC1
15454,EDG-MED-90036822-82,O=C(CCc1ncc[nH]1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15455,EDG-MED-90036822-83,CN1CCC(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
15456,EDG-MED-90036822-84,N#CC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15457,EDG-MED-90036822-85,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1C[C@@H](O)[C@H](F)C1
15458,EDG-MED-90036822-86,CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15459,EDG-MED-90036822-87,CN(C)CC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15460,EDG-MED-90036822-88,NCC(CCF)CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15461,EDG-MED-90036822-89,O=C(CC1CCC2(CNC2)CO1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15462,EDG-MED-90036822-90,NC(C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccccc1F
15463,EDG-MED-90036822-91,NC(C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cccc(F)c1
15464,EDG-MED-90036822-92,CN(CCC#N)CC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15465,EDG-MED-90036822-93,O=C(CCc1c[nH]cn1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15466,EDG-MED-90036822-94,CC1CC1C(O)C(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15467,EDG-MED-90036822-95,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C1CCNCC1
15468,EDG-MED-90036822-96,NC(CCF)CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15469,EDG-MED-90036822-97,CN1CCC([C@@H](O)CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
15470,EDG-MED-90036822-98,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCCN1CC(F)F
15471,EDG-MED-90036822-99,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C(O)C1CCC1
15472,EDG-MED-90036822-100,O=C(CCF)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15473,EDG-MED-90036822-101,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)C1CC(F)(F)C1
15474,EDG-MED-90036822-102,CCN(CC)CC(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15475,EDG-MED-90036822-103,NCC1CC2(C1)CC(C(=O)N[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
15476,EDG-MED-90036822-104,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ncc(C2CCNC2)cn1
15477,EDG-MED-90036822-105,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CNC1CC1
15478,EDG-MED-90036822-106,NCCC(F)(F)CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15479,EDG-MED-90036822-107,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(F)c[nH]1
15480,EDG-MED-90036822-108,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C(O)CC1CC1
15481,EDG-MED-90036822-109,O=C(CCN1CCC(F)C1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15482,EDG-MED-90036822-110,CCN(C)CC(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
15483,EDJ-MED-a6bd50ad-1,O=C1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1
15484,EDJ-MED-92e193ae-1,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21
15486,CHO-MSK-5891c1ff-1,O=C(Nc1cncc2ccccc12)[C@]1(OC[C@@H]2C[C@@H](CO)CO2)CCOc2ccc(Cl)cc21
15487,CHO-MSK-5891c1ff-2,O=C(CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1COCCO1
15488,CHO-MSK-5891c1ff-3,O=C1OCCN1CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
