,loss,mae,val_loss,val_mae
0,0.3566558063030243,0.6119663119316101,0.19733357429504395,0.44105932116508484
1,0.3484055697917938,0.6149477362632751,0.1923392117023468,0.4746401309967041
2,0.34375834465026855,0.6072588562965393,0.18191401660442352,0.44109994173049927
3,0.3310980498790741,0.58699631690979,0.1806735396385193,0.44605669379234314
4,0.3231962323188782,0.565962016582489,0.17200574278831482,0.41786450147628784
5,0.3178008794784546,0.5555688142776489,0.17037975788116455,0.40749797224998474
6,0.3136592209339142,0.5461488366127014,0.167933389544487,0.39723238348960876
7,0.3106503188610077,0.5408995151519775,0.16754566133022308,0.3967343866825104
8,0.3082583248615265,0.5356371402740479,0.16713686287403107,0.39691177010536194
9,0.30646562576293945,0.531804621219635,0.16614088416099548,0.3901321589946747
10,0.3049981892108917,0.5281213521957397,0.16568151116371155,0.3915655016899109
11,0.30367201566696167,0.5265039205551147,0.16496330499649048,0.38822638988494873
12,0.30198729038238525,0.5215889811515808,0.16429416835308075,0.3859787583351135
13,0.3011273443698883,0.5205983519554138,0.1632823646068573,0.38162922859191895
14,0.2997584342956543,0.5170369148254395,0.16241520643234253,0.37856921553611755
15,0.2985948622226715,0.5139145255088806,0.16153599321842194,0.3760615587234497
16,0.2976316809654236,0.511847198009491,0.16056260466575623,0.373384028673172
17,0.2962111830711365,0.5086127519607544,0.15977948904037476,0.3700192868709564
18,0.29468730092048645,0.5042870044708252,0.15878553688526154,0.3673240840435028
19,0.29336175322532654,0.5018455982208252,0.15732547640800476,0.3617771863937378
20,0.29171717166900635,0.4976594150066376,0.1567961871623993,0.3619527518749237
21,0.2899462878704071,0.4934329688549042,0.15657629072666168,0.36535969376564026
22,0.2884419858455658,0.4901997447013855,0.15559212863445282,0.3634656071662903
23,0.2872972786426544,0.48794642090797424,0.15461930632591248,0.3595077395439148
24,0.28632497787475586,0.4859006404876709,0.15384969115257263,0.3567965030670166
25,0.2851576805114746,0.48301494121551514,0.15326270461082458,0.35453149676322937
26,0.2842475473880768,0.4810459613800049,0.1529175043106079,0.35374850034713745
27,0.2833927869796753,0.47963133454322815,0.1526665985584259,0.3529225289821625
28,0.28263330459594727,0.47783300280570984,0.15236952900886536,0.3530494272708893
29,0.2819603383541107,0.47659799456596375,0.15154699981212616,0.3485967218875885
30,0.281185507774353,0.47502100467681885,0.1510942429304123,0.34706810116767883
