,loss,mae,val_loss,val_mae
0,0.40076127648353577,0.744870126247406,0.1501779556274414,0.4541717767715454
1,0.1700008064508438,0.4165710210800171,0.14958538115024567,0.45176589488983154
2,0.16908371448516846,0.4117736220359802,0.14910031855106354,0.45045965909957886
3,0.1695210486650467,0.41281765699386597,0.1599651426076889,0.4843597114086151
4,0.16900929808616638,0.4125627279281616,0.14543017745018005,0.4361571967601776
5,0.16484341025352478,0.4039444923400879,0.14616888761520386,0.4430232644081116
6,0.163913756608963,0.40192660689353943,0.14651350677013397,0.4439486563205719
7,0.1631074696779251,0.39972835779190063,0.14422756433486938,0.43636104464530945
8,0.1625523567199707,0.3981029987335205,0.14539286494255066,0.4396836459636688
9,0.16111858189105988,0.3964334726333618,0.144947350025177,0.4373036324977875
10,0.16093944013118744,0.39403432607650757,0.14151769876480103,0.42818987369537354
11,0.159750297665596,0.39237165451049805,0.1449926644563675,0.437919944524765
12,0.15936599671840668,0.3921501636505127,0.14397269487380981,0.4329144060611725
13,0.16000930964946747,0.3913521468639374,0.1475476175546646,0.4465337097644806
14,0.15806183218955994,0.3897012770175934,0.14215566217899323,0.4252668619155884
15,0.15914523601531982,0.3899402320384979,0.1579325795173645,0.4752606153488159
16,0.16159510612487793,0.39596739411354065,0.15327699482440948,0.4659045338630676
17,0.15831522643566132,0.39169055223464966,0.14206914603710175,0.4284103810787201
18,0.15682466328144073,0.38462185859680176,0.14323154091835022,0.4258641004562378
19,0.15525634586811066,0.3828760087490082,0.14294950664043427,0.42900222539901733
20,0.15509462356567383,0.38260042667388916,0.14614206552505493,0.436351478099823
21,0.15430907905101776,0.3816913962364197,0.1432044506072998,0.4334574043750763
22,0.15488111972808838,0.3817734718322754,0.14470773935317993,0.43481436371803284
23,0.15427222847938538,0.38043662905693054,0.1432260423898697,0.4304066300392151
24,0.1531413197517395,0.3775981366634369,0.14781597256660461,0.44030287861824036
25,0.15347781777381897,0.37961751222610474,0.1400829255580902,0.4209000766277313
26,0.1530114859342575,0.3769955337047577,0.14281855523586273,0.4197508990764618
27,0.15170948207378387,0.3741374611854553,0.1564760059118271,0.457866370677948
28,0.1517070233821869,0.37571316957473755,0.14214985072612762,0.42543256282806396
29,0.15123946964740753,0.374115526676178,0.13886263966560364,0.4136154055595398
30,0.1521672010421753,0.37722405791282654,0.14048516750335693,0.4110264778137207
31,0.15361446142196655,0.3798854947090149,0.1483992040157318,0.44214963912963867
32,0.15258042514324188,0.37696340680122375,0.1367994099855423,0.40241146087646484
33,0.14835122227668762,0.36538225412368774,0.14163240790367126,0.418300598859787
34,0.14970546960830688,0.3684267997741699,0.13735824823379517,0.39665547013282776
35,0.1445208638906479,0.35682380199432373,0.12797385454177856,0.35344502329826355
36,0.14246807992458344,0.3512377142906189,0.12563057243824005,0.3533855080604553
37,0.14906521141529083,0.3659800887107849,0.16477856040000916,0.4871489107608795
38,0.14917922019958496,0.36994558572769165,0.12469150125980377,0.3558592200279236
39,0.14193297922611237,0.3498988747596741,0.128531813621521,0.3520728349685669
40,0.14190419018268585,0.3496161699295044,0.12618111073970795,0.34339872002601624
