,loss,mae,val_loss,val_mae
0,0.4108790159225464,0.7172250747680664,0.35909533500671387,0.805025577545166
1,0.3480578660964966,0.6294812560081482,0.30477678775787354,0.7164717316627502
2,0.35038062930107117,0.6343291401863098,0.3022606074810028,0.7122688889503479
3,0.3451743721961975,0.6228780150413513,0.3170395791530609,0.7373714447021484
4,0.3433219790458679,0.6188793778419495,0.30479344725608826,0.7157741785049438
5,0.34291914105415344,0.6139845848083496,0.2910904884338379,0.6906307935714722
6,0.3449321389198303,0.6174141764640808,0.32380327582359314,0.7474791407585144
7,0.34324535727500916,0.6132539510726929,0.25605353713035583,0.6195651292800903
8,0.34788191318511963,0.6241615414619446,0.3328039348125458,0.7609052658081055
9,0.34654900431632996,0.6169525980949402,0.26873916387557983,0.6463025212287903
10,0.3471986651420593,0.6224768161773682,0.3346361517906189,0.7664603590965271
11,0.34656769037246704,0.6170157194137573,0.2613677680492401,0.6313356161117554
12,0.35352635383605957,0.6255638003349304,0.3602018356323242,0.8049842715263367
13,0.33940568566322327,0.6052786111831665,0.29141634702682495,0.6893579363822937
14,0.3463864028453827,0.6195276379585266,0.301351398229599,0.710715115070343
15,0.34745892882347107,0.6139540672302246,0.23438464105129242,0.5670908093452454
16,0.36016109585762024,0.6262944936752319,0.23396863043308258,0.5654990673065186
17,0.3564932346343994,0.6302482485771179,0.25498124957084656,0.6198340058326721
18,0.3530634641647339,0.6231750249862671,0.23438194394111633,0.5674055814743042
19,0.35588836669921875,0.6306238174438477,0.25761696696281433,0.6220628023147583
20,0.35132575035095215,0.6214516758918762,0.22625982761383057,0.5436391830444336
21,0.35649237036705017,0.636324942111969,0.3085458278656006,0.7235395312309265
22,0.3464493453502655,0.6088601350784302,0.21952196955680847,0.521380603313446
23,0.3576663136482239,0.6297885775566101,0.24260668456554413,0.5896561741828918
24,0.3584679961204529,0.6173771619796753,0.2146177440881729,0.4841867983341217
25,0.35500678420066833,0.6308621764183044,0.2142288237810135,0.484392911195755
26,0.3524993658065796,0.6332845687866211,0.21535135805606842,0.5023506879806519
27,0.3555271625518799,0.6335479617118835,0.21428117156028748,0.4830658733844757
28,0.3534391224384308,0.6326128840446472,0.21488066017627716,0.4747563600540161
29,0.35268139839172363,0.6332518458366394,0.21492496132850647,0.47478312253952026
30,0.35243961215019226,0.6371705532073975,0.2145860195159912,0.4782443940639496
31,0.352418452501297,0.6292935013771057,0.21439310908317566,0.49349743127822876
32,0.35188940167427063,0.6351251602172852,0.21458500623703003,0.4799364507198334
33,0.35069459676742554,0.6304153800010681,0.21443656086921692,0.49253496527671814
34,0.3505271375179291,0.6314933896064758,0.21403515338897705,0.48445841670036316
35,0.35179463028907776,0.6415922045707703,0.21468593180179596,0.47433117032051086
36,0.3502304255962372,0.6291554570198059,0.2148822844028473,0.498043954372406
37,0.3509197533130646,0.6375176310539246,0.21439354121685028,0.479981005191803
38,0.35099077224731445,0.6396636366844177,0.21447408199310303,0.477568119764328
39,0.3507731854915619,0.6343910098075867,0.21461600065231323,0.4792062044143677
40,0.3506911098957062,0.6380307674407959,0.2145162969827652,0.476538747549057
41,0.3505624830722809,0.636918306350708,0.2144770324230194,0.4770309627056122
