,loss,mae,val_loss,val_mae
0,0.14208848774433136,0.34685561060905457,0.1221160814166069,0.3525228500366211
1,0.12880383431911469,0.31569185853004456,0.11325489729642868,0.33326205611228943
2,0.1249159723520279,0.30568814277648926,0.10957317799329758,0.3188702166080475
3,0.12142593413591385,0.29738858342170715,0.1081736609339714,0.3134959936141968
4,0.11851616203784943,0.29096540808677673,0.10759731382131577,0.311090350151062
5,0.11616465449333191,0.2856925129890442,0.10728450119495392,0.3071526288986206
6,0.1140378788113594,0.2812339663505554,0.1072099506855011,0.3043786883354187
7,0.11216883361339569,0.2770773470401764,0.1076083704829216,0.30545756220817566
8,0.11090249568223953,0.2748214900493622,0.10619794577360153,0.2999213635921478
9,0.10932283848524094,0.27168750762939453,0.10404789447784424,0.29350191354751587
10,0.10709123313426971,0.2661430537700653,0.10325612127780914,0.2896798253059387
11,0.10480044037103653,0.26084697246551514,0.10269121080636978,0.2875005900859833
12,0.10290588438510895,0.2558971345424652,0.1013236939907074,0.2861877679824829
13,0.10143394768238068,0.25261273980140686,0.10161679238080978,0.28864040970802307
14,0.10188548266887665,0.2527347505092621,0.0977741926908493,0.26862776279449463
15,0.09873298555612564,0.245836079120636,0.09947506338357925,0.276517778635025
16,0.09793872386217117,0.24375960230827332,0.10034316778182983,0.27878910303115845
17,0.09715898334980011,0.24115915596485138,0.10010375082492828,0.27865445613861084
18,0.09687742590904236,0.24106371402740479,0.10345160961151123,0.28848153352737427
19,0.097333163022995,0.24203960597515106,0.10195082426071167,0.28399035334587097
20,0.09588071703910828,0.2399979680776596,0.10259497910737991,0.28388869762420654
21,0.09328959882259369,0.23432554304599762,0.10518603771924973,0.2996883690357208
22,0.09291919320821762,0.2325475960969925,0.10392969101667404,0.2945256233215332
23,0.09295304119586945,0.23176340758800507,0.1032165139913559,0.2904510200023651
24,0.09279477596282959,0.23188237845897675,0.10830069333314896,0.2990703582763672
25,0.09350431710481644,0.23275427520275116,0.1084219291806221,0.29815295338630676
26,0.09374915063381195,0.23533257842063904,0.09990012645721436,0.2691563069820404
27,0.08930731564760208,0.22568461298942566,0.1063682809472084,0.2992720603942871
28,0.08784396201372147,0.2225610315799713,0.11356113106012344,0.3183044493198395
29,0.08846388757228851,0.22219420969486237,0.1132500097155571,0.31718719005584717
30,0.08914607018232346,0.22324739396572113,0.10491536557674408,0.28844115138053894
31,0.08768878877162933,0.22084730863571167,0.10437576472759247,0.2851193845272064
32,0.086857870221138,0.2203703075647354,0.10187798738479614,0.2733913064002991
33,0.08532920479774475,0.21630343794822693,0.10056961327791214,0.27555033564567566
34,0.08358418941497803,0.21138454973697662,0.10227063298225403,0.2871593236923218
35,0.08378233015537262,0.2112269550561905,0.10263051092624664,0.2939628064632416
36,0.0859370008111,0.2174396961927414,0.1031593456864357,0.2964871823787689
37,0.0853039026260376,0.2168024182319641,0.11581450700759888,0.3318640887737274
38,0.09297285974025726,0.23624837398529053,0.17408065497875214,0.461281418800354
39,0.09759791940450668,0.25091952085494995,0.12974484264850616,0.37001946568489075
40,0.09274592250585556,0.2403380572795868,0.10606935620307922,0.3072291314601898
41,0.08594395965337753,0.22307951748371124,0.1148647591471672,0.3239717483520508
42,0.08260082453489304,0.2113964706659317,0.1200675293803215,0.33178579807281494
43,0.08233800530433655,0.21142704784870148,0.12141180038452148,0.3359605669975281
44,0.08163108676671982,0.21121655404567719,0.11232303082942963,0.3101534843444824
45,0.08138781785964966,0.21209818124771118,0.10360534489154816,0.2886766493320465
46,0.08034207671880722,0.20755016803741455,0.1002623662352562,0.2788027226924896
47,0.07744012773036957,0.20032885670661926,0.09871698170900345,0.2830744683742523
48,0.0751192644238472,0.1941419094800949,0.1043565422296524,0.2999442219734192
49,0.07552438229322433,0.19465072453022003,0.10143761336803436,0.2957583963871002
50,0.07507696002721786,0.1929289549589157,0.1085888221859932,0.312826931476593
51,0.07416416704654694,0.18965333700180054,0.10458419471979141,0.29880547523498535
52,0.07404132187366486,0.1903430074453354,0.10189921408891678,0.28894099593162537
53,0.07219696044921875,0.18841812014579773,0.1087418720126152,0.30362698435783386
54,0.07127319276332855,0.18692830204963684,0.1147933080792427,0.3164389431476593
55,0.07193910330533981,0.1890958696603775,0.10859111696481705,0.30465999245643616
56,0.07296405732631683,0.19384457170963287,0.11840565502643585,0.3323177397251129
57,0.07379745692014694,0.19698506593704224,0.13818855583667755,0.37949082255363464
58,0.07422984391450882,0.20045623183250427,0.15428867936134338,0.4044041633605957
59,0.07521975785493851,0.20314925909042358,0.1422792673110962,0.37024039030075073
60,0.08175171911716461,0.2213878184556961,0.10729803889989853,0.2891937792301178
61,0.08237375319004059,0.22127607464790344,0.09070222079753876,0.24772486090660095
62,0.0730743259191513,0.1973850131034851,0.11078374087810516,0.3024697005748749
63,0.06818747520446777,0.1850724071264267,0.11223289370536804,0.3049456775188446
64,0.06638055294752121,0.18169449269771576,0.1169159784913063,0.3107072710990906
65,0.06550531834363937,0.1795504242181778,0.102320097386837,0.2794780731201172
66,0.06454863399267197,0.1777023822069168,0.09936688840389252,0.27864018082618713
67,0.06365638226270676,0.17876817286014557,0.10094493627548218,0.2884858548641205
68,0.06280773133039474,0.17839211225509644,0.10070976614952087,0.2766825258731842
69,0.06221881881356239,0.1785639077425003,0.11218570172786713,0.3082207143306732
70,0.06381895393133163,0.18454915285110474,0.12727250158786774,0.33259597420692444
71,0.06904871761798859,0.19720520079135895,0.15577736496925354,0.41231176257133484
72,0.07480382174253464,0.21434105932712555,0.16103346645832062,0.42443060874938965
73,0.07930267602205276,0.22475965321063995,0.10474984347820282,0.30833178758621216
74,0.08439389616250992,0.23467808961868286,0.09085730463266373,0.2799520194530487
75,0.08377135545015335,0.23365966975688934,0.09434156119823456,0.279171347618103
76,0.08834198862314224,0.23895898461341858,0.11500101536512375,0.297934889793396
77,0.10384272038936615,0.26822879910469055,0.10161086171865463,0.2631281614303589
78,0.09046520292758942,0.24788491427898407,0.10250387340784073,0.262029767036438
79,0.09171757847070694,0.24209073185920715,0.09635917097330093,0.2633896470069885
80,0.07779856026172638,0.21429072320461273,0.08732568472623825,0.25104665756225586
81,0.06562185287475586,0.19099220633506775,0.09014657139778137,0.2488984912633896
82,0.06093903258442879,0.18036742508411407,0.09035246074199677,0.2538813352584839
83,0.057756297290325165,0.17550228536128998,0.08958913385868073,0.24800309538841248
84,0.05695398524403572,0.1742442548274994,0.092415452003479,0.25481361150741577
85,0.05638430267572403,0.17328818142414093,0.09103706479072571,0.24927763640880585
86,0.060851335525512695,0.1874583661556244,0.09597708284854889,0.25700733065605164
87,0.06439080089330673,0.19367510080337524,0.09854089468717575,0.261649489402771
88,0.06887516379356384,0.20394966006278992,0.10821660608053207,0.2717776596546173
89,0.07894667983055115,0.22302742302417755,0.11932528764009476,0.28726813197135925
90,0.09553109109401703,0.26272135972976685,0.09421265125274658,0.27936697006225586
91,0.06349475681781769,0.20378239452838898,0.10590804368257523,0.2738935053348541
92,0.060751255601644516,0.19056664407253265,0.09970160573720932,0.2598731219768524
93,0.06209622696042061,0.19423358142375946,0.10736792534589767,0.27388620376586914
94,0.06167617440223694,0.19190843403339386,0.09751291573047638,0.257926881313324
95,0.058995649218559265,0.1930762529373169,0.10995033383369446,0.28044813871383667
96,0.06121319532394409,0.19824101030826569,0.10829569399356842,0.27932441234588623
97,0.05680553987622261,0.18611428141593933,0.10179933905601501,0.2663653492927551
98,0.055218443274497986,0.18487189710140228,0.11802049726247787,0.2916722595691681
99,0.05760355666279793,0.18736349046230316,0.11897406727075577,0.28839895129203796
100,0.049431297928094864,0.16716232895851135,0.13579335808753967,0.31362444162368774
101,0.050838176161050797,0.17001613974571228,0.11420027166604996,0.28176411986351013
102,0.048040442168712616,0.15868838131427765,0.09971052408218384,0.2707916498184204
103,0.04718991741538048,0.1560976207256317,0.08643458783626556,0.25183817744255066
104,0.04730237275362015,0.15829281508922577,0.08713772147893906,0.255394846200943
105,0.04385054111480713,0.15302537381649017,0.09036705642938614,0.24878889322280884
106,0.045955970883369446,0.15870113670825958,0.0909252017736435,0.2497321367263794
107,0.05094998702406883,0.17222221195697784,0.0976238027215004,0.26165109872817993
108,0.06007837876677513,0.19367453455924988,0.09252868592739105,0.25350260734558105
109,0.061162229627370834,0.20308099687099457,0.14431212842464447,0.3220699727535248
110,0.05650883540511131,0.1827474683523178,0.11427754163742065,0.28513190150260925
111,0.042344629764556885,0.15081222355365753,0.1274479180574417,0.2974688708782196
112,0.04244708642363548,0.1486843228340149,0.11918515712022781,0.2844075858592987
113,0.03715755045413971,0.13737145066261292,0.10426543653011322,0.26930367946624756
114,0.035925984382629395,0.13404478132724762,0.107685886323452,0.27228379249572754
115,0.03733598068356514,0.13972283899784088,0.10616470873355865,0.27158525586128235
116,0.03701175004243851,0.13747528195381165,0.0964694395661354,0.25978219509124756
117,0.03985188901424408,0.1464143544435501,0.09634062647819519,0.2575576901435852
118,0.039275020360946655,0.1441097855567932,0.13867947459220886,0.31632962822914124
119,0.043440837413072586,0.1519160121679306,0.1289134919643402,0.2974713444709778
120,0.03684297949075699,0.13743795454502106,0.1251830756664276,0.29307276010513306
121,0.03448336198925972,0.13178156316280365,0.13721968233585358,0.30354171991348267
122,0.033816833049058914,0.13099627196788788,0.1456782966852188,0.3239902853965759
